ts,origin,url,title,transferBytes,resourceCount,loadTimeMs,estimatedCO2_g
"2025-11-02T09:16:32.548Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=313c8ef1","AprioriFrequentPatternDashboard.ipynb - Colab",412917,190,1,0.5367921
"2025-11-02T09:17:01.246Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=313c8ef1","Google Colab",8284,21,2322,0.0107692
"2025-11-02T09:17:12.299Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",392362,88,3,0.5100706
"2025-11-02T09:17:25.535Z","mail.google.com","https://mail.google.com/mail/u/0/#inbox","Inbox (1) - abrarhossain1200@gmail.com - Gmail",50350,99,18,0.065455
"2025-11-02T09:17:30.842Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=0145a000","AprioriFrequentPatternDashboard.ipynb - Colab",393409,91,3,0.5114317
"2025-11-02T09:17:31.249Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=0145a000","AprioriFrequentPatternDashboard.ipynb - Colab",393709,92,3,0.5118217
"2025-11-02T09:17:34.287Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=04b99bfe","AprioriFrequentPatternDashboard.ipynb - Colab",393709,93,3,0.5118217
"2025-11-02T09:17:35.238Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=9b4e0095","AprioriFrequentPatternDashboard.ipynb - Colab",394009,94,3,0.5122117
"2025-11-02T09:17:35.788Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=313c8ef1","AprioriFrequentPatternDashboard.ipynb - Colab",394309,95,3,0.5126017
"2025-11-02T09:17:36.081Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=313c8ef1","AprioriFrequentPatternDashboard.ipynb - Colab",394309,95,3,0.5126017
"2025-11-02T09:17:37.502Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=670b1ae0","AprioriFrequentPatternDashboard.ipynb - Colab",394609,96,3,0.5129917
"2025-11-02T09:17:38.396Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=0145a000","AprioriFrequentPatternDashboard.ipynb - Colab",394609,96,3,0.5129917
"2025-11-02T09:17:39.870Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=313c8ef1","AprioriFrequentPatternDashboard.ipynb - Colab",394909,97,3,0.5133817
"2025-11-02T09:18:01.248Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=313c8ef1","AprioriFrequentPatternDashboard.ipynb - Colab",399137,113,3,0.5188781
"2025-11-02T09:18:08.754Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",403096,134,3,0.5240248000000001
"2025-11-02T09:18:25.540Z","mail.google.com","https://mail.google.com/mail/u/0/#inbox","Inbox (1) - abrarhossain1200@gmail.com - Gmail",50350,99,18,0.065455
"2025-11-02T09:18:31.249Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",404896,146,3,0.5263648
"2025-11-02T09:19:01.247Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",406696,159,3,0.5287048
"2025-11-02T09:19:16.496Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=7af9e722","AprioriFrequentPatternDashboard.ipynb - Colab",408496,172,3,0.5310448
"2025-11-02T09:19:25.549Z","mail.google.com","https://mail.google.com/mail/u/0/#inbox","Inbox (1) - abrarhossain1200@gmail.com - Gmail",85588,102,18,0.1112644
"2025-11-02T09:19:26.810Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=164bdc7e","AprioriFrequentPatternDashboard.ipynb - Colab",409396,178,3,0.5322148
"2025-11-02T09:19:30.293Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=44eb9d4d","AprioriFrequentPatternDashboard.ipynb - Colab",409696,179,3,0.5326048
"2025-11-02T09:19:31.246Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=44eb9d4d","AprioriFrequentPatternDashboard.ipynb - Colab",409996,181,3,0.5329948
"2025-11-02T09:19:44.052Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=313c8ef1","AprioriFrequentPatternDashboard.ipynb - Colab",411796,194,3,0.5353348
"2025-11-02T09:20:01.246Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=313c8ef1","AprioriFrequentPatternDashboard.ipynb - Colab",411796,197,3,0.5353348
"2025-11-02T09:20:25.555Z","mail.google.com","https://mail.google.com/mail/u/0/#inbox","Inbox (1) - abrarhossain1200@gmail.com - Gmail",85588,106,18,0.1112644
"2025-11-02T09:20:31.245Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=313c8ef1","AprioriFrequentPatternDashboard.ipynb - Colab",413596,211,3,0.5376748
"2025-11-02T09:20:45.346Z","mail.google.com","https://mail.google.com/mail/u/0/#inbox","Inbox (1) - abrarhossain1200@gmail.com - Gmail",85588,109,18,0.1112644
"2025-11-02T09:20:52.035Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",413896,215,3,0.5380648
"2025-11-02T09:21:01.244Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",413896,216,3,0.5380648
"2025-11-02T09:21:25.533Z","mail.google.com","https://mail.google.com/mail/u/0/#inbox","Inbox (1) - abrarhossain1200@gmail.com - Gmail",85588,113,18,0.1112644
"2025-11-02T09:21:31.244Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",414496,223,3,0.5388448
"2025-11-02T09:22:01.242Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",414796,228,3,0.5392348
"2025-11-02T09:22:25.535Z","mail.google.com","https://mail.google.com/mail/u/0/#inbox","Inbox (1) - abrarhossain1200@gmail.com - Gmail",85588,114,18,0.1112644
"2025-11-02T09:22:31.243Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",415396,235,3,0.5400148
"2025-11-02T09:23:01.242Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",417196,250,3,0.5423548
"2025-11-02T09:23:25.534Z","mail.google.com","https://mail.google.com/mail/u/0/#inbox","Inbox (1) - abrarhossain1200@gmail.com - Gmail",85588,115,18,0.1112644
"2025-11-02T09:23:31.240Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",417196,250,3,0.5423548
"2025-11-02T09:24:01.512Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",417196,250,3,0.5423548
"2025-11-02T09:24:13.525Z","mail.google.com","https://mail.google.com/mail/u/0/#inbox","Inbox (2) - abrarhossain1200@gmail.com - Gmail",89915,118,18,0.11688950000000001
"2025-11-02T09:24:15.525Z","mail.google.com","https://mail.google.com/mail/u/0/#inbox","Inbox (2) - abrarhossain1200@gmail.com - Gmail",89915,118,18,0.11688950000000001
"2025-11-02T09:24:31.511Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",417196,250,3,0.5423548
"2025-11-02T09:25:01.240Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",417196,250,3,0.5423548
"2025-11-02T09:25:25.570Z","mail.google.com","https://mail.google.com/mail/u/0/#inbox","Inbox (2) - abrarhossain1200@gmail.com - Gmail",89915,121,18,0.11688950000000001
"2025-11-02T09:25:31.509Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",417196,250,3,0.5423548
"2025-11-02T09:25:45.340Z","mail.google.com","https://mail.google.com/mail/u/0/#inbox","Inbox (2) - abrarhossain1200@gmail.com - Gmail",89915,127,18,0.11688950000000001
"2025-11-02T09:26:25.525Z","mail.google.com","https://mail.google.com/mail/u/0/#inbox","Inbox (2) - abrarhossain1200@gmail.com - Gmail",89915,127,18,0.11688950000000001
"2025-11-02T09:27:21.998Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",417196,250,3,0.5423548
"2025-11-02T09:27:25.537Z","mail.google.com","https://mail.google.com/mail/u/0/#inbox","Inbox (2) - abrarhossain1200@gmail.com - Gmail",89915,129,18,0.11688950000000001
"2025-11-02T09:27:31.506Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",417196,250,3,0.5423548
"2025-11-02T09:28:01.235Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",417196,250,3,0.5423548
"2025-11-02T09:28:25.519Z","mail.google.com","https://mail.google.com/mail/u/0/#inbox","Inbox (2) - abrarhossain1200@gmail.com - Gmail",89915,129,18,0.11688950000000001
"2025-11-02T09:28:31.566Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",417196,250,3,0.5423548
"2025-11-02T09:29:01.509Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",417196,250,3,0.5423548
"2025-11-02T09:29:25.523Z","mail.google.com","https://mail.google.com/mail/u/0/#inbox","Inbox (2) - abrarhossain1200@gmail.com - Gmail",173759,138,18,0.2258867
"2025-11-02T09:29:31.240Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",417196,250,3,0.5423548
"2025-11-02T09:30:01.240Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",417196,250,3,0.5423548
"2025-11-02T09:30:25.523Z","mail.google.com","https://mail.google.com/mail/u/0/#inbox","Inbox (2) - abrarhossain1200@gmail.com - Gmail",173759,141,18,0.2258867
"2025-11-02T09:30:31.247Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",417196,250,3,0.5423548
"2025-11-02T09:31:01.262Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",417196,250,3,0.5423548
"2025-11-02T09:31:25.571Z","mail.google.com","https://mail.google.com/mail/u/0/#inbox","Inbox (2) - abrarhossain1200@gmail.com - Gmail",173759,142,18,0.2258867
"2025-11-02T09:31:31.263Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",417196,250,3,0.5423548
"2025-11-02T09:31:45.358Z","mail.google.com","https://mail.google.com/mail/u/0/#inbox","Inbox (2) - abrarhossain1200@gmail.com - Gmail",173759,147,18,0.2258867
"2025-11-02T09:32:01.264Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=73b4fb6c","AprioriFrequentPatternDashboard.ipynb - Colab",417196,250,3,0.5423548
"2025-11-02T09:32:14.407Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=sNzkYtwK6P14","AprioriFrequentPatternDashboard.ipynb - Colab",417196,250,3,0.5423548
"2025-11-02T09:32:15.814Z","colab.research.google.com","https://colab.research.google.com/drive/1nH58mAYaue_sQXdniCrP0x9_MmgpF7lU#scrollTo=R8tQ2Uui6QLz","AprioriFrequentPatternDashboard.ipynb - Colab",417196,250,3,0.5423548
"2025-11-02T09:32:24.720Z","mail.google.com","https://mail.google.com/mail/u/0/#inbox","Inbox (2) - abrarhossain1200@gmail.com - Gmail",173759,147,18,0.2258867
"2025-11-02T10:36:59.399Z","mail.google.com","https://mail.google.com/mail/u/0/","Gmail",7998077,7,1043,10.3975001
"2025-11-02T10:37:00.539Z","mail.google.com","https://mail.google.com/mail/u/0/#inbox","Inbox (1) - abrarhossain1200@gmail.com - Gmail",11920562,88,2185,15.496730600000001
"2025-11-02T10:37:29.403Z","mail.google.com","https://mail.google.com/mail/u/0/#inbox","Inbox (1) - abrarhossain1200@gmail.com - Gmail",16500791,238,38,21.4510283
"2025-11-02T10:37:54.773Z","mail.google.com","https://mail.google.com/mail/u/0/#sent","Sent Mail - abrarhossain1200@gmail.com - Gmail",23768,1,38,0.0308984
"2025-11-02T10:37:57.932Z","mail.google.com","https://mail.google.com/mail/u/0/#inbox","Inbox (1) - abrarhossain1200@gmail.com - Gmail",88898,8,38,0.1155674
"2025-11-02T10:37:59.407Z","mail.google.com","https://mail.google.com/mail/u/0/#inbox","Inbox (1) - abrarhossain1200@gmail.com - Gmail",100119,12,38,0.1301547
"2025-11-02T10:38:09.655Z","colab.research.google.com","https://colab.research.google.com/","Welcome to Colab - Colab",440495,24,2059,0.5726435
"2025-11-02T10:38:39.660Z","colab.research.google.com","https://colab.research.google.com/","Welcome to Colab - Colab",819343,60,3,1.0651459
"2025-11-02T10:39:09.659Z","colab.research.google.com","https://colab.research.google.com/","Welcome to Colab - Colab",819343,60,3,1.0651459
"2025-11-02T10:39:17.743Z","colab.research.google.com","https://colab.research.google.com/","Welcome to Colab - Colab",1110347,33,1965,1.4434511
"2025-11-02T10:39:47.748Z","colab.research.google.com","https://colab.research.google.com/","Welcome to Colab - Colab",1489659,71,2,1.9365567000000001
"2025-11-02T10:40:12.433Z","colab.research.google.com","https://colab.research.google.com/","Welcome to Colab - Colab",440495,26,1952,0.5726435
"2025-11-02T10:40:42.438Z","colab.research.google.com","https://colab.research.google.com/","Welcome to Colab - Colab",820481,60,2,1.0666253
"2025-11-02T10:41:07.564Z","chatgpt.com","https://chatgpt.com/","ChatGPT",2806714,184,"",3.6487282000000003
"2025-11-02T10:41:37.568Z","chatgpt.com","https://chatgpt.com/","ChatGPT",896313,25,"",1.1652069
"2025-11-02T10:55:48.978Z","www.youtube.com","https://www.youtube.com/","YouTube",12386679,25,"",16.1026827
"2025-11-02T10:56:14.002Z","www.youtube.com","https://www.youtube.com/","YouTube",12421347,28,"",16.1477511
"2025-11-02T10:56:16.046Z","www.youtube.com","https://www.youtube.com/","YouTube","",4,"",""
"2025-11-02T10:56:38.424Z","chatgpt.com","https://chatgpt.com/","ChatGPT",2804351,172,1747,3.6456563
"2025-11-02T10:57:08.429Z","chatgpt.com","https://chatgpt.com/","ChatGPT",3256278,228,"",4.2331614
"2025-11-02T15:31:38.963Z","chatgpt.com","https://chatgpt.com/","ChatGPT",2805149,182,2460,3.6466937
"2025-11-02T15:31:44.805Z","chatgpt.com","https://chatgpt.com/c/69020df8-0ab4-8323-83f3-c134fd83ef72","ChatGPT",3257814,235,"",4.2351582
"2025-11-02T15:32:08.969Z","chatgpt.com","https://chatgpt.com/c/69020df8-0ab4-8323-83f3-c134fd83ef72","CSE407 Case Study",1293650,243,"",1.681745
"2025-11-02T15:32:38.968Z","chatgpt.com","https://chatgpt.com/c/69020df8-0ab4-8323-83f3-c134fd83ef72","CSE407 Case Study",1300369,250,"",1.6904797
"2025-11-02T15:33:08.963Z","chatgpt.com","https://chatgpt.com/c/69020df8-0ab4-8323-83f3-c134fd83ef72","CSE407 Case Study",894,3,"",0.0011622
"2025-11-02T15:33:38.964Z","chatgpt.com","https://chatgpt.com/c/69020df8-0ab4-8323-83f3-c134fd83ef72","CSE407 Case Study",4357,9,"",0.0056641
"2025-11-02T15:34:08.963Z","chatgpt.com","https://chatgpt.com/c/69020df8-0ab4-8323-83f3-c134fd83ef72","CSE407 Case Study",7552,16,"",0.009817600000000001
"2025-11-02T15:34:38.962Z","chatgpt.com","https://chatgpt.com/c/69020df8-0ab4-8323-83f3-c134fd83ef72","CSE407 Case Study",8184,19,"",0.0106392
"2025-11-02T15:35:09.004Z","chatgpt.com","https://chatgpt.com/c/69020df8-0ab4-8323-83f3-c134fd83ef72","CSE407 Case Study",10851,28,"",0.0141063
"2025-11-02T15:35:38.977Z","chatgpt.com","https://chatgpt.com/c/69020df8-0ab4-8323-83f3-c134fd83ef72","CSE407 Case Study",11167,29,"",0.0145171
"2025-11-02T15:36:08.999Z","chatgpt.com","https://chatgpt.com/c/69020df8-0ab4-8323-83f3-c134fd83ef72","CSE407 Case Study",13379,37,"",0.0173927
"2025-11-02T15:36:38.999Z","chatgpt.com","https://chatgpt.com/c/69020df8-0ab4-8323-83f3-c134fd83ef72","CSE407 Case Study",95840,63,"",0.12459200000000001
"2025-11-02T15:37:09.047Z","chatgpt.com","https://chatgpt.com/c/69020df8-0ab4-8323-83f3-c134fd83ef72","CSE407 Case Study",95840,63,"",0.12459200000000001
"2025-11-02T15:37:39.046Z","chatgpt.com","https://chatgpt.com/c/69020df8-0ab4-8323-83f3-c134fd83ef72","CSE407 Case Study",95840,63,"",0.12459200000000001
"2025-11-02T15:38:09.085Z","chatgpt.com","https://chatgpt.com/c/69020df8-0ab4-8323-83f3-c134fd83ef72","CSE407 Case Study",97104,69,"",0.1262352
"2025-11-02T15:38:39.085Z","chatgpt.com","https://chatgpt.com/c/69020df8-0ab4-8323-83f3-c134fd83ef72","CSE407 Case Study",98052,72,"",0.12746760000000001
"2025-11-02T15:39:09.039Z","chatgpt.com","https://chatgpt.com/c/69020df8-0ab4-8323-83f3-c134fd83ef72","CSE407 Case Study",107216,103,"",0.1393808
"2025-11-02T15:39:39.039Z","chatgpt.com","https://chatgpt.com/c/69020df8-0ab4-8323-83f3-c134fd83ef72","CSE407 Case Study",120546,147,"",0.1567098
"2025-11-02T15:40:09.087Z","chatgpt.com","https://chatgpt.com/c/69020df8-0ab4-8323-83f3-c134fd83ef72","CSE407 Case Study",611480,167,"",0.7949240000000001
"2025-11-02T15:40:39.041Z","chatgpt.com","https://chatgpt.com/c/69020df8-0ab4-8323-83f3-c134fd83ef72","CSE407 Case Study",611796,168,"",0.7953348
"2025-11-02T16:30:33.777Z","chatgpt.com","https://chatgpt.com/c/69020df8-0ab4-8323-83f3-c134fd83ef72","ChatGPT",1839231,48,"",2.3910003
"2025-11-02T16:30:43.440Z","www.overleaf.com","https://www.overleaf.com/project/687d1326868edb4e25d33a99","Online LaTeX Editor Overleaf",15924,34,2059,0.0207012
"2025-11-02T16:30:48.961Z","www.overleaf.com","https://www.overleaf.com/user/emails/primary-email-check","Overleaf, Online LaTeX Editor",2607,32,1024,0.0033891
"2025-11-02T16:30:53.327Z","www.overleaf.com","https://www.overleaf.com/project","Your projects - Overleaf, Online LaTeX Editor",3281,48,"",0.0042653000000000005
"2025-11-02T16:31:23.329Z","www.overleaf.com","https://www.overleaf.com/project","Your projects - Overleaf, Online LaTeX Editor",4199,52,"",0.0054587
"2025-11-02T16:31:28.075Z","www.overleaf.com","https://www.overleaf.com/project","Your projects - Overleaf, Online LaTeX Editor",2600,46,1015,0.00338
"2025-11-02T16:35:27.150Z","www.overleaf.com","https://www.overleaf.com/project","Your projects - Overleaf, Online LaTeX Editor","",33,10276,""
"2025-11-02T16:35:57.153Z","www.overleaf.com","https://www.overleaf.com/project","Your projects - Overleaf, Online LaTeX Editor",4210,43,"",0.0054730000000000004
"2025-11-02T16:36:10.801Z","www.overleaf.com","https://www.overleaf.com/project","Your projects - Overleaf, Online LaTeX Editor",2607,41,741,0.0033891
"2025-11-02T16:36:16.457Z","www.overleaf.com","https://www.overleaf.com/project","Your projects - Overleaf, Online LaTeX Editor",2611,37,979,0.0033943000000000003
"2025-11-02T16:36:20.347Z","docs.overleaf.com","https://docs.overleaf.com/getting-started/free-and-premium-plans/premium-features","Premium features | Overleaf docs",1634,105,1276,0.0021242
"2025-11-02T16:36:24.513Z","www.overleaf.com","https://www.overleaf.com/project","Your projects - Overleaf, Online LaTeX Editor",2603,41,853,0.0033839
"2025-11-02T16:36:27.229Z","www.overleaf.com","https://www.overleaf.com/project","Your projects - Overleaf, Online LaTeX Editor",2605,41,719,0.0033865
"2025-11-02T16:36:57.129Z","www.overleaf.com","https://www.overleaf.com/project","Your projects - Overleaf, Online LaTeX Editor",2595,41,785,0.0033735
"2025-11-02T16:37:09.612Z","www.overleaf.com","https://www.overleaf.com/project/687d1326868edb4e25d33a99","Online LaTeX Editor Overleaf",2975,43,"",0.0038675000000000003
"2025-11-03T03:43:57.123Z","chatgpt.com","https://chatgpt.com/","ChatGPT",2806354,183,"",3.6482602
"2025-11-03T03:44:12.293Z","chatgpt.com","https://chatgpt.com/c/69020df8-0ab4-8323-83f3-c134fd83ef72","ChatGPT",3263208,233,"",4.2421704
"2025-11-03T03:44:27.124Z","chatgpt.com","https://chatgpt.com/c/69020df8-0ab4-8323-83f3-c134fd83ef72","CSE407 Case Study",737088,60,"",0.9582144
"2025-11-03T03:44:57.122Z","chatgpt.com","https://chatgpt.com/c/69020df8-0ab4-8323-83f3-c134fd83ef72","CSE407 Case Study",508101,43,"",0.6605313
"2025-11-03T03:47:05.504Z","www.google.com","https://www.google.com/search?q=md+abrar+hossain+zahin&rlz=1C5CHFA_enBD989BD989&oq=&gs_lcrp=EgZjaHJvbWUqCQgDECMYJxjqAjIPCAAQLhgnGOoCGIAEGIoFMhUIARAuGCcYxwEY6gIY0QMYgAQYigUyDwgCECMYJxjqAhiABBiKBTIJCAMQIxgnGOoCMgkIBBAjGCcY6gIyFQgFEC4YJxivARjHARjqAhiABBiKBTIJCAYQRRg7GMIDMgkIBxBFGDsYwgPSAQk1NDAyajBqMTWoAgiwAgHxBfXJm-GBvITx8QX1yZvhgbyE8Q&sourceid=chrome&ie=UTF-8","md abrar hossain zahin - Google Search",58192,12,1146,0.0756496
"2025-11-03T03:47:34.777Z","www.researchgate.net","https://www.researchgate.net/profile/Abrar-Zahin-7","Abrar Hossain Zahin",1722,43,2022,0.0022386
"2025-11-03T03:47:42.751Z","www.researchgate.net","https://www.researchgate.net/institution/East-West-University?_tp=eyJjb250ZXh0Ijp7InBhZ2UiOiJwcm9maWxlIiwicHJldmlvdXNQYWdlIjpudWxsLCJwb3NpdGlvbiI6InBhZ2VDb250ZW50In19","East West University | Dhaka, Bangladesh | EWU",279851,87,1472,0.3638063
"2025-11-03T03:47:43.473Z","www.researchgate.net","https://www.researchgate.net/institution/East-West-University","East West University | Dhaka, Bangladesh | EWU",294350,113,1,0.382655
"2025-11-03T03:47:52.961Z","www.researchgate.net","https://www.researchgate.net/institution/East-West-University/members?_tp=eyJjb250ZXh0Ijp7ImZpcnN0UGFnZSI6Il9kaXJlY3QiLCJwYWdlIjoiaW5zdGl0dXRpb24iLCJwcmV2aW91c1BhZ2UiOiJwcm9maWxlIn19","East West University | Dhaka, Bangladesh | EWU",283174,59,839,0.3681262
"2025-11-03T03:47:53.606Z","www.researchgate.net","https://www.researchgate.net/institution/East-West-University/members","East West University | Dhaka, Bangladesh | EWU",291980,73,1,0.379574
"2025-11-03T03:48:09.050Z","www.researchgate.net","https://www.researchgate.net/institution/East-West-University/members/2?_tp=eyJjb250ZXh0Ijp7ImZpcnN0UGFnZSI6Il9kaXJlY3QiLCJwYWdlIjoiaW5zdGl0dXRpb24iLCJwcmV2aW91c1BhZ2UiOiJpbnN0aXR1dGlvbiJ9fQ","East West University | Dhaka, Bangladesh | EWU",283174,59,1138,0.3681262
"2025-11-03T03:48:09.668Z","www.researchgate.net","https://www.researchgate.net/institution/East-West-University/members/2","East West University | Dhaka, Bangladesh | EWU",291978,73,1,0.3795714
"2025-11-03T03:48:40.416Z","www.google.com","https://www.google.com/search?gs_ssp=eJzj4tTP1TdIsizMSjJg9OLMTE5WKM_PTc0DAEotBuA&q=icc+women&rlz=1C5CHFA_enBD989BD989&oq=icc+&gs_lcrp=EgZjaHJvbWUqFQgJEC4YQxiDARjUAhixAxiABBiKBTIHCAAQABiPAjIQCAEQABiRAhixAxiABBiKBTINCAIQABiRAhiABBiKBTIMCAMQLhhDGIAEGIoFMgwIBBAAGEMYgAQYigUyDAgFEC4YQxiABBiKBTIMCAYQABhDGIAEGIoFMgwIBxAuGEMYgAQYigUyFQgIEC4YQxiDARjUAhixAxiABBiKBTIVCAkQLhhDGIMBGNQCGLEDGIAEGIoF0gEKMTI4NjNqMGoxNagCCLACAfEFNw32yQojF07xBTcN9skKIxdO8QU3DfbJCiMXTvEFNw32yQojF04&sourceid=chrome&ie=UTF-8","icc women - Google Search",613701,22,929,0.7978113
